5.2.01.01.02.0003;Belanja Modal Tanah Perkebunan
5.2.01.01.02.0004;Belanja Modal Tanah Hutan
5.2.01.01.02.0005;Belanja Modal Tanah Tandus
5.2.01.01.02.0006;Belanja Modal Tanah Padang Alang-Alang/Rumput
5.2.01.01.02.0007;Belanja Modal Tanah Pertanian
5.2.01.01.02.0008;Belanja Modal Tanah Pertambangan
5.2.01.01.02.0009;Belanja Modal Tanah Non Persil Lainnya
5.2.01.01.03.0001;Belanja Modal Tanah Lapangan Olahraga
5.2.01.01.03.0002;Belanja Modal Tanah Lapangan Parkir
5.2.01.01.03.0003;Belanja Modal Tanah Lapangan Penimbunan Barang
5.2.01.01.03.0004;Belanja Modal Tanah Lapangan Pemancar dan Studio Alam
5.2.01.01.03.0005;Belanja Modal Tanah Lapangan Pengujian/Pengolahan
5.2.01.01.03.0006;Belanja Modal Tanah Lapangan Terbang
5.2.01.01.03.0007;Belanja Modal Tanah untuk Jalan
5.2.01.01.03.0008;Belanja Modal Tanah untuk Bangunan Air
5.2.01.01.03.0009;Belanja Modal Tanah untuk Bangunan Instalasi
5.2.01.01.03.0010;Belanja Modal Tanah untuk Bangunan Jaringan
5.2.01.01.03.0011;Belanja Modal Tanah untuk Bangunan Bersejarah
5.2.01.01.03.0012;Belanja Modal Tanah untuk Makam
5.2.01.01.03.0013;Belanja Modal Tanah untuk Taman
5.2.01.01.03.0014;Belanja Modal Tanah untuk Latihan
5.2.01.01.03.0015;Belanja Modal Tanah Daerah Pertahanan
5.2.01.01.03.0016;Belanja Modal Tanah Lapangan PBB
5.2.01.01.03.0017;Belanja Modal Tanah Kampung
5.2.01.01.03.0018;Belanja Modal Emplasment
5.2.01.01.03.0019;Belanja Modal Lapangan Lainnya
5.2.01.99.99.9999;Belanja Modal Tanah BLUD
5.2.02.01.01.0001;Belanja Modal Tractor
5.2.02.01.01.0002;Belanja Modal Grader
5.2.02.01.01.0003;Belanja Modal Excavator
5.2.02.01.01.0004;Belanja Modal Pile Driver
5.2.02.01.01.0005;Belanja Modal Hauler
5.2.02.01.01.0006;Belanja Modal Asphalt Equipment
5.2.02.01.01.0007;Belanja Modal Compacting Equipment
5.2.02.01.01.0008;Belanja Modal Aggregate and Concrete Equipment
5.2.02.01.01.0009;Belanja Modal Loader
5.2.02.01.01.0010;Belanja Modal Alat Pengangkat
5.2.02.01.01.0011;Belanja Modal Mesin Proses
5.2.02.01.01.0012;Belanja Modal Alat Besar Darat Lainnya
5.2.02.01.02.0001;Belanja Modal Dredger
5.2.02.01.02.0002;Belanja Modal Floating Excavator
5.2.02.01.02.0003;Belanja Modal Amphibi Dredger
5.2.02.01.02.0004;Belanja Modal Kapal Tarik
5.2.02.01.02.0005;Belanja Modal Mesin Proses Apung
5.2.02.01.02.0006;Belanja Modal Alat Besar Apung Lainnya
5.2.02.01.03.0001;Belanja Modal Alat Penarik
5.2.02.01.03.0002;Belanja Modal Feeder
5.2.02.01.03.0003;Belanja Modal Compressor
5.2.02.01.03.0004;Belanja Modal Electric Generating Set
5.2.02.01.03.0005;Belanja Modal Pompa
5.2.02.01.03.0006;Belanja Modal Mesin Bor
5.2.02.01.03.0007;Belanja Modal Unit Pemeliharaan Lapangan
5.2.02.01.03.0008;Belanja Modal Alat Pengolahan Air Kotor
5.2.02.01.03.0009;Belanja Modal Pembangkit Uap Air Panas/Steam Generator
5.2.02.01.03.0010;Belanja Modal Air Port Maintenance Equipment/Alat Bantu Penerbangan
5.2.02.01.03.0011;Belanja Modal Mesin Tatoo
5.2.02.01.03.0012;Belanja Modal Perlengkapan Kebakaran Hutan
5.2.02.01.03.0013;Belanja Modal Peralatan Selam
5.2.02.01.03.0014;Belanja Modal Peralatan SAR Mountenering
5.2.02.01.03.0015;Belanja Modal Peralatan Intelijen
5.2.02.01.03.0016;Belanja Modal Alat Bantu Lainnya
5.2.02.02.01.0001;Belanja Modal Kendaraan Dinas Bermotor Perorangan
5.2.02.02.01.0002;Belanja Modal Kendaraan Bermotor Penumpang
5.2.02.02.01.0003;Belanja Modal Kendaraan Bermotor Angkutan Barang
5.2.02.02.01.0004;Belanja Modal Kendaraan Bermotor Beroda Dua
5.2.02.02.01.0005;Belanja Modal Kendaraan Bermotor Beroda Tiga
5.2.02.02.01.0006;Belanja Modal Kendaraan Bermotor Khusus
5.2.02.02.01.0007;Belanja Modal Kendaraan Tempur
5.2.02.02.01.0008;Belanja Modal Alat Angkutan Kereta Rel
5.2.02.02.01.0009;Belanja Modal Alat Angkutan Darat Bermotor Lainnya
5.2.02.02.02.0001;Belanja Modal Kendaraan Tak Bermotor Angkutan Barang
5.2.02.02.02.0002;Belanja Modal Kendaraan Tak Bermotor Penumpang
5.2.02.02.02.0003;Belanja Modal Alat Angkutan Kereta Rel Tak Bermotor
5.2.02.02.02.0004;Belanja Modal Alat Angkutan Darat Tak Bemotor Lainnya
5.2.02.02.03.0001;Belanja Modal Alat Angkutan Apung Bermotor untuk Barang
5.2.02.02.03.0002;Belanja Modal Alat Angkutan Apung Bermotor untuk Penumpang
5.2.02.02.03.0003;Belanja Modal Alat Angkutan Apung Bermotor Khusus
5.2.02.02.03.0004;Belanja Modal Alat Angkutan Apung Bermotor Militer
5.2.02.02.03.0005;Belanja Modal Alat Angkutan Apung Bermotor Lainnya
5.2.02.02.04.0001;Belanja Modal Alat Angkutan Apung Tak Bermotor untuk Barang
5.2.02.02.04.0002;Belanja Modal Alat Angkutan Apung Tak Bermotor untuk Penumpang
5.2.02.02.04.0003;Belanja Modal Alat Angkutan Apung Tak Bermotor Khusus
5.2.02.02.04.0004;Belanja Modal Alat Angkutan Apung Tak Bermotor Lainnya
5.2.02.02.05.0001;Belanja Modal Kapal Terbang
5.2.02.02.05.0002;Belanja Modal Alat Angkutan Tak Bermotor Udara Lainnya
5.2.02.03.01.0001;Belanja Modal Perkakas Konstruksi Logam Terpasang pada Fondasi
5.2.02.03.01.0002;Belanja Modal Perkakas Konstruksi Logam yang Transportable (Berpindah)
5.2.02.03.01.0003;Belanja Modal Perkakas Bengkel Listrik
5.2.02.03.01.0004;Belanja Modal Perkakas Bengkel Service
5.2.02.03.01.0005;Belanja Modal Perkakas Pengangkat Bermesin
5.2.02.03.01.0006;Belanja Modal Perkakas Bengkel Kayu
5.2.02.03.01.0007;Belanja Modal Perkakas Bengkel Khusus
5.2.02.03.01.0008;Belanja Modal Peralatan Las
5.2.02.03.01.0009;Belanja Modal Perkakas Pabrik Es
5.2.02.03.01.0010;Belanja Modal Alat Bengkel Bermesin Lainnya
5.2.02.03.02.0001;Belanja Modal Perkakas Bengkel Konstruksi Logam
5.2.02.03.02.0002;Belanja Modal Perkakas Bengkel Listrik
5.2.02.03.02.0003;Belanja Modal Perkakas Bengkel Service
5.2.02.03.02.0004;Belanja Modal Perkakas Pengangkat
5.2.02.03.02.0005;Belanja Modal Perkakas Standard (Standard Tools)
5.2.02.03.02.0006;Belanja Modal Perkakas Khusus (Special Tools)
5.2.02.03.02.0007;Belanja Modal Perkakas Bengkel Kerja
5.2.02.03.02.0008;Belanja Modal Peralatan Tukang Besi
5.2.02.03.02.0009;Belanja Modal Peralatan Tukang Kayu
5.2.02.03.02.0010;Belanja Modal Peralatan Tukang Kayu
5.2.02.03.02.0011;Belanja Modal Peralatan Ukur, Gip, dan Feeting
5.2.02.03.02.0012;Belanja Modal Peralatan Bengkel Khusus Peladam
5.2.02.03.02.0013;Belanja Modal Alat Bengkel Tak Bermesin Lainnya
5.2.02.03.03.0001;Belanja Modal Alat Ukur Universal
5.2.02.03.03.0002;Belanja Modal Alat Ukur/Tes Inteligensia
5.2.02.03.03.0003;Belanja Modal Alat Ukur/Tes Alat Kepribadian
5.2.02.03.03.0004;Belanja Modal Alat Ukur/Tes Klinis Lain
5.2.02.03.03.0005;Belanja Modal Alat Kalibrasi
5.2.02.03.03.0006;Belanja Modal Oscilloscope
5.2.02.03.03.0007;Belanja Modal Universal Tester
5.2.02.03.03.0008;Belanja Modal Alat Ukur/Pembanding
5.2.02.03.03.0009;Belanja Modal Alat Ukur Lain-Lain
5.2.02.03.03.0010;Belanja Modal Alat Timbangan/Biara
5.2.02.03.03.0011;Belanja Modal Anak Timbangan/Biara
5.2.02.03.03.0012;Belanja Modal Takaran Kering
5.2.02.03.03.0013;Belanja Modal Takaran Bahan Bangunan
5.2.02.03.03.0014;Belanja Modal Takaran Lainnya
5.2.02.03.03.0015;Belanja Modal Alat Penguji Kendaraan Bermotor
5.2.02.03.03.0016;Belanja Modal Specific Set
5.2.02.03.03.0017;Belanja Modal Alat Pengukur Keadaan Alam
5.2.02.03.03.0018;Belanja Modal Alat Pengukur Penglihatan
5.2.02.03.03.0019;Belanja Modal Alat Pengukur Ketepatan dan Koreksi Waktu
5.2.02.03.03.0020;Belanja Modal Alat Ukur Instrument Workshop
5.2.02.03.03.0021;Belanja Modal Alat Ukur Lainnya
5.2.02.04.01.0001;Belanja Modal Alat Pengolahan Tanah dan Tanaman
5.2.02.04.01.0002;Belanja Modal Alat Pemeliharaan Tanaman/Ikan/Ternak
5.2.02.04.01.0003;Belanja Modal Alat Panen
5.2.02.04.01.0004;Belanja Modal Alat Penyimpan Hasil Percobaan Pertanian
5.2.02.04.01.0005;Belanja Modal Alat Laboratorium Pertanian
5.2.02.04.01.0006;Belanja Modal Alat Processing
5.2.02.04.01.0007;Belanja Modal Alat Pasca Panen
5.2.02.04.01.0008;Belanja Modal Alat Produksi Perikanan
5.2.02.04.01.0009;Belanja Modal Alat-Alat Peternakan
5.2.02.04.01.0010;Belanja Modal Alat Pengolahan Lainnya
5.2.02.05.01.0001;Belanja Modal Mesin Ketik
5.2.02.05.01.0002;Belanja Modal Mesin Hitung/Mesin Jumlah
5.2.02.05.01.0003;Belanja Modal Alat Reproduksi (Penggandaan)
5.2.02.05.01.0004;Belanja Modal Alat Penyimpan Perlengkapan Kantor
5.2.02.05.01.0005;Belanja Modal Alat Kantor Lainnya
5.2.02.05.02.0001;Belanja Modal Mebel
5.2.02.05.02.0002;Belanja Modal Alat Pengukur Waktu
5.2.02.05.02.0003;Belanja Modal Alat Pembersih
5.2.02.05.02.0004;Belanja Modal Alat Pendingin
5.2.02.05.02.0005;Belanja Modal Alat Dapur
5.2.02.05.02.0006;Belanja Modal Alat Rumah Tangga Lainnya (Home Use)
5.2.02.05.02.0007;Belanja Modal Alat Pemadam Kebakaran
5.2.02.05.03.0001;Belanja Modal Meja Kerja Pejabat
5.2.02.05.03.0002;Belanja Modal Meja Rapat Pejabat
5.2.02.05.03.0003;Belanja Modal Kursi Kerja Pejabat
5.2.02.05.03.0004;Belanja Modal Kursi Rapat Pejabat
5.2.02.05.03.0005;Belanja Modal Kursi Hadap Depan Meja Kerja Pejabat
5.2.02.05.03.0006;Belanja Modal Kursi Tamu di Ruangan Pejabat
5.2.02.05.03.0007;Belanja Modal Lemari dan Arsip Pejabat
5.2.02.06.01.0001;Belanja Modal Peralatan Studio Audio
5.2.02.06.01.0002;Belanja Modal Peralatan Studio Video dan Film
5.2.02.06.01.0003;Belanja Modal Peralatan Studio Gambar
5.2.02.06.01.0004;Belanja Modal Peralatan Cetak
5.2.02.06.01.0005;Belanja Modal Peralatan Studio Pemetaan/Peralatan Ukur Tanah
5.2.02.06.01.0006;Belanja Modal Alat Studio Lainnya
5.2.02.06.02.0001;Belanja Modal Alat Komunikasi Telephone
5.2.02.06.02.0002;Belanja Modal Alat Komunikasi Radio SSB
5.2.02.06.02.0003;Belanja Modal Alat Komunikasi Radio HF/FM
5.2.02.06.02.0004;Belanja Modal Alat Komunikasi Radio VHF
5.2.02.06.02.0005;Belanja Modal Alat Komunikasi Radio UHF
5.2.02.06.02.0006;Belanja Modal Alat Komunikasi Sosial
5.2.02.06.02.0007;Belanja Modal Alat-Alat Sandi
5.2.02.06.02.0008;Belanja Modal Alat Komunikasi Khusus
5.2.02.06.02.0009;Belanja Modal Alat Komunikasi Digital dan Konvensional
5.2.02.06.02.0010;Belanja Modal Alat Komunikasi Satelit
5.2.02.06.02.0011;Belanja Modal Alat Komunikasi Lainnya
5.2.02.06.03.0001;Belanja Modal Peralatan Pemancar MF/MW
5.2.02.06.03.0002;Belanja Modal Peralatan Pemancar HF/SW
5.2.02.06.03.0003;Belanja Modal Peralatan Pemancar VHF/FM
5.2.02.06.03.0004;Belanja Modal Peralatan Pemancar UHF
5.2.02.06.03.0005;Belanja Modal Peralatan Pemancar SHF
5.2.02.06.03.0006;Belanja Modal Peralatan Antena MF/MW
5.2.02.06.03.0007;Belanja Modal Peralatan Antena HF/SW
5.2.02.06.03.0008;Belanja Modal Peralatan Antena VHF/FM
5.2.02.06.03.0009;Belanja Modal Peralatan Antena UHF
5.2.02.06.03.0010;Belanja Modal Peralatan Antena SHF/Parabola
5.2.02.06.03.0011;Belanja Modal Peralatan Translator VHF/VHF
5.2.02.06.03.0012;Belanja Modal Peralatan Translator UHF/UHF
5.2.02.06.03.0013;Belanja Modal Peralatan Translator VHF/UHF
5.2.02.06.03.0014;Belanja Modal Peralatan Translator UHF/VHF
5.2.02.06.03.0015;Belanja Modal Peralatan Microwave FPU
5.2.02.06.03.0016;Belanja Modal Peralatan Microwave Terestrial
5.2.02.06.03.0017;Belanja Modal Peralatan Microwave TVRO
5.2.02.06.03.0018;Belanja Modal Peralatan Dummy Load
5.2.02.06.03.0019;Belanja Modal Switcher Antena
5.2.02.06.03.0020;Belanja Modal Switcher/Menara Antena
5.2.02.06.03.0021;Belanja Modal Feeder
5.2.02.06.03.0022;Belanja Modal Humidity Control
5.2.02.06.03.0023;Belanja Modal Program Input Equipment
5.2.02.06.03.0024;Belanja Modal Peralatan Antena Penerima VHF
5.2.02.06.03.0025;Belanja Modal Peralatan Pemancar LF
5.2.02.06.03.0026;Belanja Modal Unit Pemancar MF+HF
5.2.02.06.03.0027;Belanja Modal Peralatan Antena Pemancar MF+HF
5.2.02.06.03.0028;Belanja Modal Peralatan Penerima
5.2.02.06.03.0029;Belanja Modal Peralatan Pemancar dan Penerima LF
5.2.02.06.03.0030;Belanja Modal Peralatan Pemancar dan Penerima MF
5.2.02.06.03.0031;Belanja Modal Peralatan Pemancar dan Penerima HF
5.2.02.06.03.0032;Belanja Modal Peralatan Pemancar dan Penerima MF+HF
5.2.02.06.03.0033;Belanja Modal Peralatan Pemancar dan Penerima VHF
5.2.02.06.03.0034;Belanja Modal Peralatan Pemancar dan Penerima UHF
5.2.02.06.03.0035;Belanja Modal Peralatan Pemancar dan Penerima SHF
5.2.02.06.03.0036;Belanja Modal Peralatan Antena Pemancar dan Penerima LF
5.2.02.06.03.0037;Belanja Modal Peralatan Antena Pemancar dan Penerima MF
5.2.02.06.03.0038;Belanja Modal Peralatan Antena Pemancar dan Penerima HF
5.2.02.06.03.0039;Belanja Modal Peralatan Antena Pemancar dan Penerima MF+HF
5.2.02.06.03.0040;Belanja Modal Peralatan Antena Pemancar dan Penerima VHF
5.2.02.06.03.0041;Belanja Modal Peralatan Antena Pemancar dan Penerima UHF
5.2.02.06.03.0042;Belanja Modal Peralatan Antena Pemancar dan Penerima SHF
5.2.02.06.03.0043;Belanja Modal Peralatan Penerima Cuaca Citra Satelit Resolusi Rendah
5.2.02.06.03.0044;Belanja Modal Peralatan Penerima Cuaca Citra Satelit Resolusi Tinggi
5.2.02.06.03.0045;Belanja Modal Peralatan Penerima dan Pengirim Gambar ke Permukaan
5.2.02.06.03.0046;Belanja Modal Peralatan Perlengkapan Radio
5.2.02.06.03.0047;Belanja Modal Sumber Tenaga
5.2.02.06.03.0048;Belanja Modal Peralatan Pemancar Lainnya
5.2.02.06.04.0001;Belanja Modal Peralatan Komunikasi Navigasi Instrumen Landing System
5.2.02.06.04.0002;Belanja Modal Very High Frequence Omni Range (VOR)
5.2.02.06.04.0003;Belanja Modal Distance Measuring Equipment (DME)
5.2.02.06.04.0004;Belanja Modal Radar
5.2.02.06.04.0005;Belanja Modal Alat Pangatur Telekomunikasi
5.2.02.06.04.0006;Belanja Modal Peralatan Komunikasi untuk Dokumentasi
5.2.02.06.04.0007;Belanja Modal Peralatan Komunikasi Navigasi Lainnya
5.2.02.07.01.0001;Belanja Modal Alat Kedokteran Umum
5.2.02.07.01.0002;Belanja Modal Alat Kedokteran Gigi
5.2.02.07.01.0003;Belanja Modal Alat Kedokteran Keluarga Berencana
5.2.02.07.01.0004;Belanja Modal Alat Kedokteran Bedah
5.2.02.07.01.0005;Belanja Modal Alat Kesehatan Kebidanan dan Penyakit Kandungan
5.2.02.07.01.0006;Belanja Modal Alat Kedokteran THT
5.2.02.07.01.0007;Belanja Modal Alat Kedokteran Mata
5.2.02.07.01.0008;Belanja Modal Alat Kedokteran Bagian Penyakit Dalam
5.2.02.07.01.0009;Belanja Modal Alat Kedokteran Kamar Jenazah/Mortuary
5.2.02.07.01.0010;Belanja Modal Alat Kedokteran Anak
5.2.02.07.01.0011;Belanja Modal Alat Kedokteran Poliklinik
5.2.02.07.01.0012;Belanja Modal Alat Kesehatan Rehabilitasi Medis
5.2.02.07.01.0013;Belanja Modal Alat Kedokteran Neurologi (Saraf)
5.2.02.07.01.0014;Belanja Modal Alat Kedokteran Jantung
5.2.02.07.01.0015;Belanja Modal Alat Kedokteran Radiodiagnostic
5.2.02.07.01.0016;Belanja Modal Alat Kedokteran Patalogi Anatomy
5.2.02.07.01.0017;Belanja Modal Alat Kedokteran Transfusi Darah
5.2.02.07.01.0018;Belanja Modal Alat Kedokteran Radioterapi
5.2.02.07.01.0019;Belanja Modal Alat Kedokteran Nuklir
5.2.02.07.01.0020;Belanja Modal Alat Kedokteran Kulit dan Kelamin
5.2.02.07.01.0021;Belanja Modal Alat Kedokteran Gawat Darurat
5.2.02.07.01.0022;Belanja Modal Alat Kedokteran Jiwa
5.2.02.07.01.0023;Belanja Modal Alat Kedokteran Bedah Ortopedi
5.2.02.07.01.0024;Belanja Modal Alat Kedokteran ICU
5.2.02.07.01.0025;Belanja Modal Alat Kedokteran ICCU
5.2.02.07.01.0026;Belanja Modal Alat Kedokteran Bedah Jantung
5.2.02.07.01.0027;Belanja Modal Alat Kedokteran Traditional Medicine
5.2.02.07.01.0028;Belanja Modal Alat Kedokteran Anestesi
5.2.02.07.01.0029;Belanja Modal Alat Kedokteran Lainnya
5.2.02.07.02.0001;Belanja Modal Alat Kesehatan Matra Laut
5.2.02.07.02.0002;Belanja Modal Alat Kesehatan Matra Udara
5.2.02.07.02.0003;Belanja Modal Alat Kesehatan Kepolisian
5.2.02.07.02.0004;Belanja Modal Alat Kesehatan Olahraga
5.2.02.07.02.0005;Belanja Modal Alat Kesehatan Umum Lainnya
5.2.02.08.01.0001;Belanja Modal Alat Laboratorium Kimia Air Teknik Penyehatan
5.2.02.08.01.0002;Belanja Modal Alat Laboratorium Mikro Biologi Teknik Penyehatan
5.2.02.08.01.0003;Belanja Modal Alat Laboratorium Hidrokimia
5.2.02.08.01.0004;Belanja Modal Alat Laboratorium Model Hidrolika
5.2.02.08.01.0005;Belanja Modal Alat Laboratorium Batuan/Geologi
5.2.02.08.01.0006;Belanja Modal Alat Laboratorium Bahan Bangunan Konstruksi
5.2.02.08.01.0007;Belanja Modal Alat Laboratorium Aspal, Cat, dan Kimia
5.2.02.08.01.0008;Belanja Modal Alat Laboratorium Mekanika Tanah dan Batuan
5.2.02.08.01.0009;Belanja Modal Alat Laboratorium Cocok Tanam
5.2.02.08.01.0010;Belanja Modal Alat Laboratorium Logam, Mesin, dan Listrik
5.2.02.08.01.0011;Belanja Modal Alat Laboratorium Umum
5.2.02.08.01.0012;Belanja Modal Alat Laboratorium Mikrobiologi
5.2.02.08.01.0013;Belanja Modal Alat Laboratorium Kimia
5.2.02.08.01.0014;Belanja Modal Alat Laboratorium Patologi
5.2.02.08.01.0015;Belanja Modal Alat Laboratorium Immunologi
5.2.02.08.01.0016;Belanja Modal Alat Laboratorium Hematologi
5.2.02.08.01.0017;Belanja Modal Alat Laboratorium Film
5.2.02.08.01.0018;Belanja Modal Alat Laboratorium Makanan
5.2.02.08.01.0019;Belanja Modal Alat Laboratorium Farmasi
5.2.02.08.01.0020;Belanja Modal Alat Laboratorium Fisika
5.2.02.08.01.0021;Belanja Modal Alat Laboratorium Hidrodinamika
5.2.02.08.01.0022;Belanja Modal Alat Laboratorium Klimatologi
5.2.02.08.01.0023;Belanja Modal Alat Laboratorium Proses Peleburan
5.2.02.08.01.0024;Belanja Modal Alat Laboratorium Pasir
5.2.02.08.01.0025;Belanja Modal Alat Laboratorium Proses Pembuatan Cekatan
5.2.02.08.01.0026;Belanja Modal Alat Laboratorium Pembuatan Pola
5.2.02.08.01.0027;Belanja Modal Alat Laboratorium Metalografi
5.2.02.08.01.0028;Belanja Modal Alat Laboratorium Proses Pengelasan
5.2.02.08.01.0029;Belanja Modal Alat Laboratorium Uji Proses Pengelasan
5.2.02.08.01.0030;Belanja Modal Alat Laboratorium Proses Pembuatan Logam
5.2.02.08.01.0031;Belanja Modal Alat Laboratorium Metrologi
5.2.02.08.01.0032;Belanja Modal Alat Laboratorium Pelapisan Logam
5.2.02.08.01.0033;Belanja Modal Alat Laboratorium Proses Pengolahan Panas
5.2.02.08.01.0034;Belanja Modal Alat Laboratorium Proses Teknologi Tekstil
5.2.02.08.01.0035;Belanja Modal Alat Laboratorium Uji Tekstil
5.2.02.08.01.0036;Belanja Modal Alat Laboratorium Proses Teknologi Keramik
5.2.02.08.01.0037;Belanja Modal Alat Laboratorium Proses Teknologi Kulit, Karet, dan Plastik
5.2.02.08.01.0038;Belanja Modal Alat Laboratorium Uji Kulit, Karet, dan Plastik
5.2.02.08.01.0039;Belanja Modal Alat Laboratorium Uji Keramik
5.2.02.08.01.0040;Belanja Modal Alat Laboratorium Proses Teknologi Selulosa
5.2.02.08.01.0041;Belanja Modal Alat Laboratorium Pertanian
5.2.02.08.01.0042;Belanja Modal Alat Laboratorium Elektronika dan Daya
5.2.02.08.01.0043;Belanja Modal Alat Laboratorium Energi Surya
5.2.02.08.01.0044;Belanja Modal Alat Laboratorium Konversi Batubara dan Biomas
5.2.02.08.01.0045;Belanja Modal Alat Laboratorium Oseanografi
5.2.02.08.01.0046;Belanja Modal Alat Laboratorium Lingkungan Perairan
5.2.02.08.01.0047;Belanja Modal Alat Laboratorium Biologi Perairan
5.2.02.08.01.0048;Belanja Modal Alat Laboratorium Biologi
5.2.02.08.01.0049;Belanja Modal Alat Laboratorium Geofisika
5.2.02.08.01.0050;Belanja Modal Alat Laboratorium Tambang
5.2.02.08.01.0051;Belanja Modal Alat Laboratorium Proses/Teknik Kimia
5.2.02.08.01.0052;Belanja Modal Alat Laboratorium Proses Industri
5.2.02.08.01.0053;Belanja Modal Alat Laboratorium Kesehatan Kerja
5.2.02.08.01.0054;Belanja Modal Laboratorium Kearsipan
5.2.02.08.01.0055;Belanja Modal Laboratorium Hematologi dan Urinalisis
5.2.02.08.01.0056;Belanja Modal Alat Laboratorium Lain
5.2.02.08.01.0057;Belanja Modal Alat Laboratorium Hermodinamika Motor dan Sistem Propulasi
5.2.02.08.01.0058;Belanja Modal Alat Laboratorium Pendidikan
5.2.02.08.01.0059;Belanja Modal Alat Laboratorium Teknologi Proses Enzim
5.2.02.08.01.0060;Belanja Modal Alat Laboratorium Teknik Pantai
5.2.02.08.01.0061;Belanja Modal Alat Laboratorium Sumber Daya dan Energi
5.2.02.08.01.0062;Belanja Modal Alat Laboratorium Populasi
5.2.02.08.01.0063;Belanja Modal Alat Pengukur Gelombang
5.2.02.08.01.0064;Belanja Modal Unit Alat Laboratorium Lainnya
5.2.02.08.02.0001;Belanja Modal Analytical Instrument
5.2.02.08.02.0002;Belanja Modal Instrument Probe/Sensor
5.2.02.08.02.0003;Belanja Modal General Laboratory Tool
5.2.02.08.02.0004;Belanja Modal Glassware Plastic/Utensils
5.2.02.08.02.0005;Belanja Modal Laboratory Safety Equipment
5.2.02.08.02.0006;Belanja Modal Unit Alat Laboratorium Kimia Nuklir Lainnya
5.2.02.08.03.0001;Alat Peraga Praktek Sekolah Bidang Studi:Bahasa Indonesia
5.2.02.08.03.0002;Belanja Modal Alat Peraga Praktek Sekolah Bidang Studi:Matematika
5.2.02.08.03.0003;Belanja Modal Alat Peraga Praktek Sekolah Bidang Studi:IPA Dasar
5.2.02.08.03.0004;Belanja Modal Alat Peraga Praktek Sekolah Bidang Studi:IPA Lanjutan
5.2.02.08.03.0005;Belanja Modal Alat Peraga Praktek Sekolah Bidang Studi:IPA Menengah
5.2.02.08.03.0006;Belanja Modal Alat Peraga Praktek Sekolah Bidang Studi:IPA Atas
5.2.02.08.03.0007;Belanja Modal Alat Peraga Praktek Sekolah Bidang Studi:IPS
5.2.02.08.03.0008;Alat Peraga Praktek Sekolah Bidang Studi:Agama
5.2.02.08.03.0009;Belanja Modal Alat Peraga Praktek Sekolah Bidang Studi:Keterampilan
5.2.02.08.03.0010;Belanja Modal Alat Peraga Praktek Sekolah Bidang Studi:Kesenian
5.2.02.08.03.0011;Belanja Modal Alat Peraga Praktek Sekolah Bidang Studi:Olahraga
5.2.02.08.03.0012;Belanja Modal Alat Peraga Praktek Sekolah Bidang Studi:PKN
5.2.02.08.03.0013;Belanja Modal Alat Peraga Luar Biasa (Tuna Netra, Terapi Fisik, Tuna Daksa, dan Tuna Rungu)
5.2.02.08.03.0014;Belanja Modal Alat Peraga Kejuruan
5.2.02.08.03.0015;Belanja Modal Alat Peraga PAUD/TK
5.2.02.08.03.0016;Belanja Modal Alat Peraga Praktik Sekolah Lainnya
5.2.02.08.04.0001;Belanja Modal Radiation Detector
5.2.02.08.04.0002;Belanja Modal Modular Counting and Scientific Electronic
5.2.02.08.04.0003;Belanja Modal Assembly/Counting System
5.2.02.08.04.0004;Belanja Modal Recorder Display
5.2.02.08.04.0005;Belanja Modal System/Power Supply
5.2.02.08.04.0006;Belanja Modal Measuring/Testing Device
5.2.02.08.04.0007;Belanja Modal Opto Electronics
5.2.02.08.04.0008;Belanja Modal Accelerator
5.2.02.08.04.0009;Belanja Modal Reactor Experimental System
5.2.02.08.04.0010;Belanja Modal Alat Laboratorium Fisika Nuklir/Elektronika Lainnya
5.2.02.08.05.0001;Alat Ukur Fisika Kesehatan
5.2.02.08.05.0002;Alat Kesehatan Kerja
5.2.02.08.05.0003;Proteksi Lingkungan
5.2.02.08.05.0004;Meteorological Equipment
5.2.02.08.05.0005;Sumber Radiasi
5.2.02.08.05.0006;Alat Proteksi Radiasi/Proteksi Lingkungan Lainnya
5.2.02.08.06.0001;Belanja Modal Radiation Application Equipment
5.2.02.08.06.0002;Belanja Modal Non Destructive Test (NDT) Device
5.2.02.08.06.0003;Belanja Modal Peralatan Hidrologi
5.2.02.08.06.0004;Belanja Modal Radiation Application and Non Destructive Testing Laboratory Lainnya
5.2.02.08.07.0001;Belanja Modal Alat Laboratorium Kualitas Air dan Tanah
5.2.02.08.07.0002;Belanja Modal Alat Laboratorium Kualitas Udara
5.2.02.08.07.0003;Belanja Modal Alat Laboratorium Kebisingan dan Getaran
5.2.02.08.07.0004;Belanja Modal Laboratorium Lingkungan
5.2.02.08.07.0005;Belanja Modal Alat Laboratorium Penunjang
5.2.02.08.07.0006;Belanja Modal Alat Laboratorium Lingkungan Hidup Lainnya
5.2.02.08.08.0001;Belanja Modal Towing Carriage
5.2.02.08.08.0002;Belanja Modal Wave Generator and Absorber
5.2.02.08.08.0003;Belanja Modal Data Accquisition and Analyzing System
5.2.02.08.08.0004;Belanja Modal Cavitation Tunnel
5.2.02.08.08.0005;Belanja Modal Overhead Cranes
5.2.02.08.08.0006;Belanja Modal Peralatan Umum
5.2.02.08.08.0007;Belanja Modal Pemesinan:Model Ship Workshop
5.2.02.08.08.0008;Belanja Modal Pemesinan:Propeller Model Workshop
